trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear
7335222,9/6/2015 18:35,9/6/2015 19:00,862,1488,173,Mies van der Rohe Way & Chicago Ave,6,Dusable Harbor,Customer,,
7610019,9/23/2015 6:57,9/23/2015 7:03,2041,390,163,Damen Ave & Clybourn Ave,307,Southport Ave & Clybourn Ave,Subscriber,Male,1991.0
7566611,9/20/2015 16:21,9/20/2015 16:31,1079,612,307,Southport Ave & Clybourn Ave,163,Damen Ave & Clybourn Ave,Subscriber,Female,1990.0
7632990,9/24/2015 11:01,9/24/2015 11:28,4829,1632,35,Streeter Dr & Illinois St,2,Buckingham Fountain,Customer,,
7237204,9/1/2015 19:05,9/1/2015 19:21,4163,990,275,Ashland Ave & 13th St,206,Halsted St & Archer Ave,Subscriber,Male,1986.0
7308305,9/5/2015 16:15,9/5/2015 16:27,205,730,36,Franklin St & Jackson Blvd,90,Millennium Park,Customer,,
7293862,9/4/2015 19:54,9/4/2015 20:07,4361,809,226,Racine Ave & Belmont Ave,115,Sheffield Ave & Wellington Ave,Customer,,
7465434,9/14/2015 21:44,9/14/2015 22:00,973,950,16,Paulina  Ave (Wood St) & North Ave,16,Paulina  Ave (Wood St) & North Ave,Subscriber,Male,1983.0
7424831,9/12/2015 16:36,9/12/2015 16:45,3976,532,243,Lincoln Ave & Leavitt St,326,Clark St & Leland Ave,Subscriber,Female,1982.0
7417341,9/12/2015 9:21,9/12/2015 9:25,1563,224,27,Larrabee St & North Ave,359,Larrabee St & Division St,Subscriber,Female,1987.0
7239172,9/1/2015 20:54,9/1/2015 20:59,3312,258,180,Ritchie Ct & Banks St,176,Clark St & Elm St,Subscriber,Male,1972.0
7551317,9/19/2015 19:02,9/19/2015 19:26,887,1393,316,Damen Ave & Sunnyside Ave,303,Broadway & Cornelia Ave,Subscriber,Male,1987.0
7699562,9/28/2015 4:52,9/28/2015 5:05,1922,801,487,California Ave & Byron St,123,California Ave & Milwaukee Ave,Subscriber,Male,1982.0
7286107,9/4/2015 14:29,9/4/2015 15:18,4126,2926,127,Lincoln Ave & Fullerton Ave,508,Central Park Ave & North Ave,Subscriber,Female,1991.0
7707874,9/28/2015 14:57,9/28/2015 15:12,2515,908,230,Lincoln Ave & Roscoe St,296,Broadway & Belmont Ave,Subscriber,Female,1984.0
7451969,9/14/2015 9:03,9/14/2015 9:08,2265,334,192,Canal St & Adams St,283,LaSalle St & Jackson Blvd,Subscriber,Male,1976.0
7300599,9/5/2015 12:03,9/5/2015 16:34,4002,16254,264,Stetson Ave & South Water St,264,Stetson Ave & South Water St,Customer,,
7307945,9/5/2015 16:05,9/5/2015 16:16,2988,629,302,Sheffield Ave & Wrightwood Ave,291,Wells St & Evergreen Ave,Subscriber,Male,1989.0
7486728,9/16/2015 7:36,9/16/2015 7:43,3902,400,287,Franklin St & Monroe St,43,Michigan Ave & Washington St,Subscriber,Male,1956.0
7556513,9/20/2015 9:27,9/20/2015 9:40,992,823,157,Lake Shore Dr & Wellington Ave,220,Hampden Ct & Diversey Pkwy,Subscriber,Female,1954.0
7255861,9/2/2015 19:27,9/2/2015 19:31,2773,264,58,Marshfield Ave & Cortland St,16,Paulina  Ave (Wood St) & North Ave,Subscriber,Male,1991.0
7568052,9/20/2015 17:19,9/20/2015 17:38,1962,1131,243,Lincoln Ave & Leavitt St,487,California Ave & Byron St,Subscriber,Male,1963.0
7589966,9/21/2015 21:36,9/21/2015 21:45,3438,546,244,Ravenswood Ave & Irving Park Rd,242,Damen Ave & Leland Ave,Subscriber,Female,1979.0
7715256,9/28/2015 19:48,9/28/2015 19:56,4229,499,49,Dearborn St & Monroe St,26,McClurg Ct & Illinois St,Subscriber,Male,1981.0
7322557,9/6/2015 11:31,9/6/2015 11:58,2452,1633,45,Michigan Ave & Congress Pkwy,341,Adler Planetarium,Subscriber,Female,1962.0
7599508,9/22/2015 14:43,9/22/2015 14:55,2368,713,26,McClurg Ct & Illinois St,283,LaSalle St & Jackson Blvd,Subscriber,Male,1986.0
7445294,9/13/2015 18:37,9/13/2015 18:48,2379,693,97,Museum Campus,76,Lake Shore Dr & Monroe St,Subscriber,Female,1985.0
7463373,9/14/2015 19:03,9/14/2015 19:12,4319,597,23,Orleans St & Elm St,164,Franklin St & Lake St,Subscriber,Female,1991.0
7383969,9/9/2015 18:14,9/9/2015 18:40,4197,1597,150,Fort Dearborn Dr & 31st St,417,Cornell Ave & Hyde Park Blvd,Subscriber,Female,1986.0
7547106,9/19/2015 16:43,9/19/2015 16:49,3146,351,287,Franklin St & Monroe St,41,Federal St & Polk St,Subscriber,Male,1961.0
7341254,9/7/2015 9:15,9/7/2015 9:36,4263,1261,506,Spaulding Ave & Armitage Ave,58,Marshfield Ave & Cortland St,Customer,,
7295016,9/4/2015 21:26,9/4/2015 21:28,26,111,192,Canal St & Adams St,174,Canal St & Madison St,Subscriber,Male,1958.0
7371330,9/9/2015 7:05,9/9/2015 7:21,1893,980,289,Wells St & Concord Pl,71,Morgan St & Lake St,Subscriber,Male,1988.0
7233508,9/1/2015 17:10,9/1/2015 17:18,4217,508,192,Canal St & Adams St,111,Sedgwick St & Huron St,Subscriber,Male,1985.0
7517019,9/17/2015 18:10,9/17/2015 18:28,2244,1080,307,Southport Ave & Clybourn Ave,128,Damen Ave & Chicago Ave,Customer,,
7494049,9/16/2015 14:49,9/16/2015 14:56,2881,383,80,Aberdeen St & Monroe St (Madison St),91,Clinton St & Washington Blvd,Customer,,
7240951,9/2/2015 6:22,9/2/2015 6:28,1024,363,43,Michigan Ave & Washington St,50,Clark St & Congress Pkwy,Subscriber,Male,1986.0
7606064,9/22/2015 18:44,9/22/2015 18:49,1365,337,56,Desplaines St & Kinzie St,47,State St & Kinzie St,Subscriber,Male,1990.0
7541865,9/19/2015 14:14,9/19/2015 14:18,1230,267,188,Greenview Ave & Fullerton Ave,67,Sheffield Ave & Fullerton Ave,Subscriber,Male,1948.0
7448081,9/13/2015 22:52,9/13/2015 23:01,3813,518,85,Michigan Ave & Oak St,181,LaSalle St & Illinois St,Subscriber,Male,1989.0
7270561,9/3/2015 17:23,9/3/2015 17:38,2019,879,37,Dearborn St & Adams St,182,Wells St & Elm St,Subscriber,Male,1971.0
7440621,9/13/2015 15:26,9/13/2015 15:31,882,320,198,Green St (Halsted St) & Madison St,287,Franklin St & Monroe St,Subscriber,Male,1984.0
7263469,9/3/2015 10:36,9/3/2015 10:38,4462,102,175,Wells St & Polk St,41,Federal St & Polk St,Subscriber,Male,1990.0
7410841,9/11/2015 16:44,9/11/2015 16:53,2879,558,192,Canal St & Adams St,90,Millennium Park,Subscriber,Male,1986.0
7361511,9/8/2015 9:15,9/8/2015 9:38,3817,1336,372,Humboldt Dr & Luis Munoz Marin Dr,54,Ogden Ave & Chicago Ave,Subscriber,Female,1968.0
7537837,9/19/2015 12:03,9/19/2015 12:29,3288,1567,94,Clark St & Armitage Ave,240,Sheridan Rd & Irving Park Rd,Subscriber,Male,1984.0
7697219,9/27/2015 19:44,9/27/2015 20:10,3283,1576,186,Ogden Ave & Race Ave,511,Albany Ave & Bloomingdale Ave,Subscriber,Male,1979.0
7598769,9/22/2015 13:53,9/22/2015 14:01,911,441,114,Sheffield Ave & Addison St,303,Broadway & Cornelia Ave,Customer,,
7489831,9/16/2015 9:46,9/16/2015 10:12,3679,1562,199,Wabash Ave & Grand Ave,3,Shedd Aquarium,Customer,,
7374296,9/9/2015 9:01,9/9/2015 9:11,3811,598,91,Clinton St & Washington Blvd,92,Carpenter St & Huron St,Subscriber,Female,1992.0
7602841,9/22/2015 17:09,9/22/2015 17:21,3501,717,428,Dorchester Ave & 63rd St,418,Ellis Ave & 53rd St,Subscriber,Male,1987.0
7331383,9/6/2015 16:11,9/6/2015 16:35,1080,1444,99,Lake Shore Dr & Ohio St,85,Michigan Ave & Oak St,Customer,,
7578928,9/21/2015 12:34,9/21/2015 12:38,1881,295,133,Kingsbury St & Kinzie St,91,Clinton St & Washington Blvd,Subscriber,Male,1972.0
7688265,9/27/2015 12:17,9/27/2015 12:36,89,1158,76,Lake Shore Dr & Monroe St,35,Streeter Dr & Illinois St,Customer,,
7500514,9/16/2015 18:42,9/16/2015 19:01,3135,1160,2,Buckingham Fountain,268,Lake Shore Dr & North Blvd,Subscriber,Female,1985.0
7235225,9/1/2015 17:55,9/1/2015 18:06,4324,651,47,State St & Kinzie St,321,Wabash Ave & 8th St,Subscriber,Male,1990.0
7743353,9/30/2015 19:37,9/30/2015 20:04,2819,1605,52,Michigan Ave & Lake St,349,Halsted St & Wrightwood Ave,Subscriber,Male,1984.0
7535008,9/19/2015 9:51,9/19/2015 10:19,63,1677,76,Lake Shore Dr & Monroe St,313,Lakeview Ave & Fullerton Pkwy,Subscriber,Female,1986.0
7418959,9/12/2015 12:11,9/12/2015 12:36,3324,1475,141,Clark St & Lincoln Ave,142,McClurg Ct & Erie St,Customer,,
7600901,9/22/2015 16:05,9/22/2015 16:16,3562,654,284,Michigan Ave & Jackson Blvd,24,Fairbanks Ct & Grand Ave,Subscriber,Female,1981.0
